text,intent,tema,lokasi,budget_min,budget_max,jumlah_tamu,tipe_acara,venue,waktu
butuh vendor pernikahan sunda di banjarmasin untuk 550 orang cuma 250 juta (~250M) pakai undangan musim kemarau minggu siang,cari_vendor,sunda,banjarmasin,180000000,250000000,550,resepsi,pantai,minggu siang
bisa bantu service lamaran+akad tema bima di tangerang selatan buat 200 tamu sekitar 20-35 jutaan venue kebun pagicukup ga?,cari_rekomendasi_paket,bima,tangerang selatan,20000000,35000000,200,lamaran+akad,kebun,pagi
butuh info venue cafe di manado untuk 220 orang maksimal 70-85 jutaan (~85M) include band backup indoor minggu siang,cari_venue,makassar,manado,70000000,85000000,220,midodareni,cafe,minggu siang
saya cari dekor ntb akad+resepsi di sleman buat 90 tamu maksimal 180-232 jutaan pakai mc sabtu malam,cari_dekor,ntb,sleman,180000000,232500000,90,akad+resepsi,villa,sabtu malam
minta dekor bengkulu lamaran+akad di makassar kapasitas 450 kira kira 50 juta non-alkohol siang,cari_dekor,bengkulu,makassar,30000000,50000000,450,lamaran+akad,pendopo,siang
minta dekor bugis siraman di tarakan sekitar 300 tamu kira kira 70-90 jutaan muslim friendly bayar lunas siang,cari_dekor,bugis,tarakan,70000000,90000000,300,siraman,restoran,siang
butuh paket lamaran+akad adat toraja di bantul 180 undangan kisaran maksimal 8000000 venue resort minta fotografi adat madura tapi sentuhan maluku minggu siangcukup ga?,cari_rekomendasi_paket,toraja,bantul,0,8000000,180,lamaran+akad,resort,minggu siang
mau tanya bundle akad style jawa-syariah di tarakan kapasitas 220 untuk estimasi biaya venue balai desa butuh band malam,estimasi_budget,jawa-syariah,tarakan,0,0,220,akad,balai desa,malam
ada paket paket lengkap akad+resepsi theme banjar-melayu di tasikmalaya buat 60 tamu untuk estimasi biaya non-alkoholada?,estimasi_budget,banjar-melayu,tasikmalaya,0,0,60,akad+resepsi,resort,
ingin tahu venue masjid di surabaya sekitar 75 tamu hanya plafon 5000000 (~5M) dengan lighting soreada?,cari_venue,bima,surabaya,0,5000000,75,lamaran+akad,masjid,sore
pengen venue rooftop di nusa dua buat 300 tamu kira kira 180 juta (~180M) termasuk fotografi pagiok?,cari_venue,betawi,nusa dua,120000000,180000000,300,midodareni,rooftop,pagi
butuh rekomendasi paket premium siraman theme toraja di lampung buat 90 tamu untuk estimasi biaya venue aula cuaca tidak menentu siang,estimasi_budget,toraja,lampung,0,0,90,siraman,aula,siang
butuh info vendor pernikahan tidore di jakarta pusat 700 pax budget 250-362 jutaan venue balai desa muslim friendly sekalian dekor nikah campur adat sorerekomendasi?,cari_vendor,tidore,jakarta pusat,250000000,362500000,700,resepsi,balai desa,sore
butuh venue taman di kupang 30 pax maksimal 80 juta (~80M) minta souvenir cicilan malamgimana?,cari_venue,bima,kupang,60000000,80000000,30,lamaran,taman,malam
bisa bantu paketan midodareni tema bugis-makassar di jayapura kapasitas 30 cuma 35 juta venue ballroom include makeup siangada?,cari_rekomendasi_paket,bugis-makassar,jayapura,20000000,35000000,30,midodareni,ballroom,siang
cari paket vendor pernikahan bugis-makassar di solo 550 undangan sekitar 120-165 jutaan venue rooftop backup indoor malam,cari_vendor,bugis-makassar,solo,120000000,165000000,550,midodareni,rooftop,malam
tolong carikan catering bali-modern di bogor 550 pax di bawah 5-12 jutaan sama hiburan minggu siangmungkin?,cari_catering,bali-modern,bogor,5000000,12500000,550,lamaran+akad,kebun,minggu siang
minta dekor tidung lamaran di bantul 300 pax maksimal <= 20000000 venue pendopo sekalian makeup pagiberapa ya?,cari_dekor,tidung,bantul,0,20000000,300,lamaran,pendopo,pagi
butuh all in lamaran theme jawa-syariah di sentul 220 pax untuk estimasi biaya venue masjid include photobooth,estimasi_budget,jawa-syariah,sentul,0,0,220,lamaran,masjid,
bisa bantu vendor pernikahan bajau di semarang buat 450 tamu hanya 50 juta venue resort syar'i minggu siang,cari_vendor,bajau,semarang,30000000,50000000,450,lamaran,resort,minggu siang
ada paket paket resepsi tema lampung di solo untuk 120 orang untuk estimasi biaya muslim friendly minta hiburan sore,estimasi_budget,lampung,solo,0,0,120,resepsi,masjid,sore
ada paket paket premium akad nuansa tidore di garut buat 300 tamu range limit 20000000 (~20M) muslim friendly sama mc cuaca tidak menentu pagiada?,cari_rekomendasi_paket,tidore,garut,0,20000000,300,akad,ballroom,pagi
cari paket venue pantai di tangerang 700 undangan di bawah 200 juta (~200M) dengan dekor musim hujan termin 3x pagi,cari_venue,sunda,tangerang,150000000,200000000,700,siraman,pantai,pagi
minta vendor pernikahan bugis-makassar di jakarta barat kapasitas 400 kira kira <= 20000000 termasuk souvenir minggu siang,cari_vendor,bugis-makassar,jakarta barat,0,20000000,400,siraman,masjid,minggu siang
cari paket paket premium lamaran theme lampung di tasikmalaya 75 undangan di bawah 400 juta memungkinkan? venue restoran butuh busana musim kemarau minggu pagitersedia?,tanya_kemungkinan,lampung,tasikmalaya,250000000,400000000,75,lamaran,restoran,minggu pagi
ingin tahu catering karo di medan sekitar 600 tamu di atas 150-187 jutaan venue gereja halal musim kemarau cashmungkin?,cari_catering,karo,medan,150000000,187500000,600,lamaran+akad,gereja,
cari paket service akad style bengkulu di canggu sekitar 150 tamu untuk estimasi biaya sama busanagimana kira kiranya?,estimasi_budget,bengkulu,canggu,0,0,150,akad,villa,
tolong carikan catering mandailing di kuningan buat 180 tamu di bawah 80-100 jutaan (~100M) cuaca tidak menentu pagi,cari_catering,mandailing,kuningan,80000000,100000000,180,resepsi,rooftop,pagi
saya cari bundle midodareni pakem alor di tegal sekitar 20 tamu untuk estimasi biaya venue hotel backup indoor nikah campur adat minggu siang,estimasi_budget,alor,tegal,0,0,20,midodareni,hotel,minggu siang
ada paket catering nias di ciwidey kapasitas 350 sampai 30-50 jutaan venue hotel sekalian mc pagi,cari_catering,nias,ciwidey,30000000,50000000,350,akad,hotel,pagi
minta paket hemat lamaran konsep banjar di padang kapasitas 80 untuk estimasi biaya venue gedung weekdaytersedia?,estimasi_budget,banjar,padang,0,0,80,lamaran,gedung,weekday
ingin tahu paket siraman style sasak di tarakan 600 pax hanya 70 juta venue gedung dengan wedding planner sorerekomendasi?,cari_rekomendasi_paket,sasak,tarakan,50000000,70000000,600,siraman,gedung,sore
bisa bantu catering madura-islami di carita kapasitas 90 cuma 50-70 jutaan (~70M) adat + syariah weekday,cari_catering,madura-islami,carita,50000000,70000000,90,resepsi,pantai,weekday
pengen paket siraman adat banjar-melayu di kendari 75 pax kisaran 120 juta memungkinkan? venue resort halal pagi,tanya_kemungkinan,banjar-melayu,kendari,90000000,120000000,75,siraman,resort,pagi
ingin tahu dekor ntb akad+resepsi di bogor untuk 150 orang sekitar <= 5000000 venue rooftop backup indoor adat papua tapi sentuhan lampung weekday,cari_dekor,ntb,bogor,0,5000000,150,akad+resepsi,rooftop,weekday
minta dekor banjar lamaran di salatiga kapasitas 450 maksimal maksimal 5000000 (~5M) venue taman muslim friendly sore,cari_dekor,banjar,salatiga,0,5000000,450,lamaran,taman,sore
bisa bantu venue resort di bogor sekitar 60 tamu cuma 55 juta butuh hiburan minggu siang,cari_venue,minang-modern,bogor,40000000,55000000,60,siraman,resort,minggu siang
ada paket layanan lamaran+akad tema batak di sumedang 220 undangan hanya 50-70 jutaan memungkinkan? venue restoran minggu pagibisa?,tanya_kemungkinan,batak,sumedang,50000000,70000000,220,lamaran+akad,restoran,minggu pagi
tolong carikan all in siraman tema madura-islami di canggu kapasitas 30 di atas 150-200 jutaan venue aula musim hujan campuran adat maluku-ntb siangmuat?,cari_rekomendasi_paket,madura-islami,canggu,150000000,200000000,30,siraman,aula,siang
butuh rekomendasi paket premium akad theme tidore di surabaya untuk 350 orang untuk estimasi biaya venue pantai adat + syariah include dokumentasi adat ambon tapi sentuhan bugis pagi,estimasi_budget,tidore,surabaya,0,0,350,akad,pantai,pagi
ada paket catering banjar di magelang sekitar 350 tamu sekitar 250-362 jutaan (~362M) venue outdoor dengan busana malamtersedia?,cari_catering,banjar,magelang,250000000,362500000,350,midodareni,outdoor,malam
bisa bantu vendor pernikahan batak di makassar kapasitas 50 kisaran 250 juta venue pendopo malam,cari_vendor,batak,makassar,180000000,250000000,50,lamaran,pendopo,malam
tolong carikan paketan siraman pakem ambon di kupang buat 180 tamu di bawah 60 juta memungkinkan? venue kebun cicilan pagi,tanya_kemungkinan,ambon,kupang,40000000,60000000,180,siraman,kebun,pagi
pengen layanan akad adat alor di bogor 150 pax sekitar <= 20000000 venue kebun include dokumentasi minggu pagi,cari_rekomendasi_paket,alor,bogor,0,20000000,150,akad,kebun,minggu pagi
ingin tahu venue pantai di ciwidey untuk 50 orang budget 95 juta dengan wedding planner dp bertahap nikah campur adat siangcukup ga?,cari_venue,sasak,ciwidey,80000000,95000000,50,akad+resepsi,pantai,siang
cari paket dekor bima lamaran+akad di tarakan sekitar 200 tamu di atas 250-400 jutaan venue cafe include hiburan weekday,cari_dekor,bima,tarakan,250000000,400000000,200,lamaran+akad,cafe,weekday
butuh rekomendasi paket premium lamaran+akad theme bugis-makassar di malang buat 400 tamu maksimal 60 juta memungkinkan? venue pendopo syar'i termasuk souvenir musim kemarau minggu siang,tanya_kemungkinan,bugis-makassar,malang,40000000,60000000,400,lamaran+akad,pendopo,minggu siang
minta vendor pernikahan ambon di ciwidey sekitar 350 tamu range upper 20000000 dengan dekor minggu pagi,cari_vendor,ambon,ciwidey,0,20000000,350,akad,gedung,minggu pagi
ingin tahu catering bajau di denpasar kapasitas 200 hanya <= 5000000 (~5M) venue hotelada?,cari_catering,bajau,denpasar,0,5000000,200,akad+resepsi,hotel,
ada paket paket hemat akad tema papua di tarakan 75 pax cuma 10-30 jutaan memungkinkan?,tanya_kemungkinan,papua,tarakan,10000000,30000000,75,akad,taman,
cari paket catering ntb di ciwidey 200 undangan di atas 250-362 jutaan termasuk rias cuaca tidak menentu minggu siang,cari_catering,ntb,ciwidey,250000000,362500000,200,midodareni,cafe,minggu siang
minta catering melayu di bukittinggi 180 undangan kira kira 250-400 jutaan + organizer malam,cari_catering,melayu,bukittinggi,250000000,400000000,180,midodareni,rumah,malam
bisa bantu dekor betawi-modern siraman di madiun untuk 80 orang hanya 60 juta include makeup soretersedia?,cari_dekor,betawi-modern,madiun,40000000,60000000,80,siraman,restoran,sore
saya cari vendor pernikahan ambon di kediri buat 600 tamu hanya 150-200 jutaan syar'i dp bertahap minggu siangok?,cari_vendor,ambon,kediri,150000000,200000000,600,resepsi,rumah,minggu siang
tolong carikan paket hemat resepsi style bajau di tangerang selatan sekitar 50 tamu hanya 95 juta memungkinkan? pakai organizer minggu siang,tanya_kemungkinan,bajau,tangerang selatan,80000000,95000000,50,resepsi,rooftop,minggu siang
ada paket paketan akad pakem bugis-makassar di jayapura 150 undangan di bawah 250-400 jutaan (~400M) memungkinkan? venue aula non-alkohol sama fotografi cash adat sasak tapi sentuhan ntt minggu pagimungkin?,tanya_kemungkinan,bugis-makassar,jayapura,250000000,400000000,150,akad,aula,minggu pagi
rekomendasi service resepsi theme bali di tarakan 300 pax kira kira 50 juta syar'i dengan hiburan cuaca tidak menentu pagi,cari_rekomendasi_paket,bali,tarakan,30000000,50000000,300,resepsi,outdoor,pagi
saya cari bundle midodareni tema melayu di padang 60 pax untuk estimasi biaya + undangan soreberapa ya?,estimasi_budget,melayu,padang,0,0,60,midodareni,villa,sore
butuh info catering papua di kendari sekitar 180 tamu range 90 juta (~90M) venue hotel + dekor cuaca tidak menentu weekdayada?,cari_catering,papua,kendari,70000000,90000000,180,akad+resepsi,hotel,weekday
butuh catering alor di pontianak kapasitas 320 di bawah 250-400 jutaan adat + syariah backup indoor cash malamrekomendasi?,cari_catering,alor,pontianak,250000000,400000000,320,midodareni,rumah,malam
tolong carikan paket siraman konsep papua di lembang sekitar 30 tamu untuk estimasi biaya minggu sianggimana?,estimasi_budget,papua,lembang,0,0,30,siraman,cafe,minggu siang
tolong carikan venue pendopo di cirebon 250 pax budget 60-75 jutaan pakai makeup backup indoor bayar lunas campuran adat nias-bengkulu minggu pagi,cari_venue,bali,cirebon,60000000,75000000,250,lamaran,pendopo,minggu pagi
butuh rekomendasi vendor pernikahan maluku di denpasar 600 undangan budget 60 juta soreada?,cari_vendor,maluku,denpasar,40000000,60000000,600,midodareni,restoran,sore
rekomendasi paket premium resepsi konsep bima di madiun 500 undangan untuk estimasi biaya musim hujan minggu siang,estimasi_budget,bima,madiun,0,0,500,resepsi,gereja,minggu siang
bisa bantu paket premium resepsi pakem bugis di kendari kapasitas 200 untuk estimasi biaya sore,estimasi_budget,bugis,kendari,0,0,200,resepsi,restoran,sore
cari paket paketan lamaran adat tidore di tasikmalaya 600 undangan kisaran 80-100 jutaan venue gedung sama hiburan sore,cari_rekomendasi_paket,tidore,tasikmalaya,80000000,100000000,600,lamaran,gedung,sore
minta paket akad nuansa sasak di kupang 60 pax hanya 80 juta muslim friendly + lighting minggu pagi,cari_rekomendasi_paket,sasak,kupang,60000000,80000000,60,akad,rooftop,minggu pagi
rekomendasi dekor madura-islami akad di padang 30 undangan hanya 15 juta venue masjid termasuk fotografi adat minang tapi sentuhan papua sabtu malam,cari_dekor,madura-islami,padang,5000000,15000000,30,akad,masjid,sabtu malam
butuh rekomendasi vendor pernikahan sunda di bali 80 undangan maksimal 5-15 jutaan include band musim hujan siang,cari_vendor,sunda,bali,5000000,15000000,80,resepsi,villa,siang
bisa bantu vendor pernikahan sasak di canggu sekitar 350 tamu hanya maksimal 20000000 (~20M) venue outdoor dengan busana cuaca tidak menentu cash nikah campur adat sabtu malam,cari_vendor,sasak,canggu,0,20000000,350,akad,outdoor,sabtu malam
saya cari vendor pernikahan ternate di magelang untuk 75 orang range 90-120 jutaan (~120M) + souvenir adat karo tapi sentuhan ternate sore,cari_vendor,ternate,magelang,90000000,120000000,75,resepsi,cafe,sore
bisa bantu bundle akad+resepsi pakem jawa di tangerang selatan sekitar 200 tamu range 30 juta venue balai desa pakai souvenir siangberapa ya?,cari_rekomendasi_paket,jawa,tangerang selatan,10000000,30000000,200,akad+resepsi,balai desa,siang
minta dekor makassar lamaran+akad di puncak untuk 400 orang di atas 50-70 jutaan (~70M) venue villa syar'i butuh sound system musim hujan campuran adat bajau-bugis-makassar weekday,cari_dekor,makassar,puncak,50000000,70000000,400,lamaran+akad,villa,weekday
saya cari dekor betawi resepsi di anyer 50 pax kira kira upper 8000000 cicilan minggu siang,cari_dekor,betawi,anyer,0,8000000,50,resepsi,cafe,minggu siang
butuh rekomendasi catering bima di balikpapan sekitar 50 tamu sampai 90-112 jutaan halal malammuat?,cari_catering,bima,balikpapan,90000000,112500000,50,lamaran+akad,taman,malam
rekomendasi service lamaran+akad tema bengkulu di gorontalo buat 80 tamu hanya sampai 5000000 memungkinkan? non-alkohol cicilan soreberapa ya?,tanya_kemungkinan,bengkulu,gorontalo,0,5000000,80,lamaran+akad,villa,sore
butuh dekor alor resepsi di jakarta pusat kapasitas 30 maksimal 100 juta minggu pagi,cari_dekor,alor,jakarta pusat,80000000,100000000,30,resepsi,rooftop,minggu pagi
rekomendasi paketan resepsi konsep jawa-kraton di samarinda sekitar 700 tamu sampai 150-200 jutaan (~200M) venue balai desa sama souvenir backup indoormuat?,cari_rekomendasi_paket,jawa-kraton,samarinda,150000000,200000000,700,resepsi,balai desa,
saya cari vendor pernikahan bugis-makassar di kulon progo buat 600 tamu hanya 30-50 jutaan (~50M) venue rumah butuh makeup campuran adat minang-modern-aceh,cari_vendor,bugis-makassar,kulon progo,30000000,50000000,600,siraman,rumah,
ingin tahu vendor pernikahan ambon di bandung 700 pax kira kira limit 20000000 venue hotel termasuk band cuaca tidak menentu pagicukup ga?,cari_vendor,ambon,bandung,0,20000000,700,akad+resepsi,hotel,pagi
mau tanya paket lamaran+akad theme karo di pekanbaru untuk 600 orang sampai 300 juta memungkinkan?,tanya_kemungkinan,karo,pekanbaru,200000000,300000000,600,lamaran+akad,outdoor,
ingin tahu paket lengkap akad style bali di madiun untuk 120 orang range 180 juta memungkinkan? venue aula muslim friendly,tanya_kemungkinan,bali,madiun,120000000,180000000,120,akad,aula,
rekomendasi paketan akad nuansa lampung di majalengka sekitar 30 tamu kisaran 30-50 jutaan memungkinkan? venue gedung dengan photobooth weekdayberapa ya?,tanya_kemungkinan,lampung,majalengka,30000000,50000000,30,akad,gedung,weekday
mau tanya venue gereja di kediri sekitar 180 tamu di bawah 200 juta + wedding planner sore,cari_venue,bima,kediri,150000000,200000000,180,lamaran,gereja,sore
butuh rekomendasi dekor jawa-syariah siraman di jakarta selatan buat 30 tamu sekitar 30-50 jutaan venue masjid non-alkohol backup indoor nikah campur adat pagi,cari_dekor,jawa-syariah,jakarta selatan,30000000,50000000,30,siraman,masjid,pagi
ada paket dekor bali-modern akad di labuan bajo kapasitas 600 kisaran 232 juta (~232M) venue masjid syar'i + hiburan weekdaytersedia?,cari_dekor,bali-modern,labuan bajo,180000000,232500000,600,akad,masjid,weekday
pengen layanan akad style minang di pekalongan buat 400 tamu kira kira 10-30 jutaan malam,cari_rekomendasi_paket,minang,pekalongan,10000000,30000000,400,akad,masjid,malam
pengen layanan akad+resepsi theme aceh di gunungkidul 600 undangan budget limit 10000000 memungkinkan? venue restoran sekalian makeup siangmuat?,tanya_kemungkinan,aceh,gunungkidul,0,10000000,600,akad+resepsi,restoran,siang
bisa bantu paket hemat midodareni theme bajau di cimahi untuk 600 orang untuk estimasi biaya venue balai desa siangrekomendasi?,estimasi_budget,bajau,cimahi,0,0,600,midodareni,balai desa,siang
minta catering banyumasan di malang kapasitas 120 kisaran 120-180 jutaan venue gereja halal include mc campuran adat madura-islami-banyumasan soregimana kira kiranya?,cari_catering,banyumasan,malang,120000000,180000000,120,siraman,gereja,sore
tolong carikan venue cafe di surabaya untuk 600 orang di bawah 12 juta termasuk fotografi minggu pagi,cari_venue,ternate,surabaya,5000000,12500000,600,lamaran+akad,cafe,minggu pagi
butuh info vendor pernikahan bali di makassar 300 undangan hanya 90-112 jutaan venue kebun minta dekor dp bertahap adat jawa-syariah tapi sentuhan karo pagi,cari_vendor,bali,makassar,90000000,112500000,300,akad,kebun,pagi
butuh info layanan lamaran+akad theme banyumasan di banjarmasin 500 pax untuk estimasi biaya butuh lighting,estimasi_budget,banyumasan,banjarmasin,0,0,500,lamaran+akad,aula,
pengen service resepsi konsep banjar-melayu di lampung sekitar 30 tamu kira kira 165 juta (~165M) memungkinkan? venue outdoor muslim friendly soreada?,tanya_kemungkinan,banjar-melayu,lampung,120000000,165000000,30,resepsi,outdoor,sore
minta dekor lampung lamaran+akad di kendari sekitar 50 tamu hanya 55 juta (~55M) minggu siang,cari_dekor,lampung,kendari,40000000,55000000,50,lamaran+akad,kebun,minggu siang
ingin tahu vendor pernikahan minang-modern di ubud 30 undangan sampai limit 10000000 (~10M) venue balai desa syar'i weekday,cari_vendor,minang-modern,ubud,0,10000000,30,akad,balai desa,weekday
butuh info paket lamaran+akad nuansa bugis-makassar di makassar untuk 60 orang kisaran 300 juta memungkinkan? venue villa dengan rias campuran adat jawa-banjar-melayu minggu sianggimana kira kiranya?,tanya_kemungkinan,bugis-makassar,makassar,200000000,300000000,60,lamaran+akad,villa,minggu siang
butuh rekomendasi paket hemat akad theme alor di pontianak kapasitas 550 sekitar <= 5000000 (~5M) venue rumah sama sound system weekday,cari_rekomendasi_paket,alor,pontianak,0,5000000,550,akad,rumah,weekday
butuh info paketan siraman pakem aceh di pekalongan untuk 400 orang cuma 180 juta (~180M) venue masjid termasuk lighting minggu pagirekomendasi?,cari_rekomendasi_paket,aceh,pekalongan,120000000,180000000,400,siraman,masjid,minggu pagi
saya cari dekor karo lamaran di gunungkidul 75 undangan cuma upper 5000000 (~5M) venue ballroom adat + syariah bayar lunas minggu siangbisa?,cari_dekor,karo,gunungkidul,0,5000000,75,lamaran,ballroom,minggu siang
saya cari bundle lamaran adat toraja di palembang buat 80 tamu untuk estimasi biaya muslim friendly sama undangan siang,estimasi_budget,toraja,palembang,0,0,80,lamaran,rumah,siang
minta catering dayak di pekanbaru buat 350 tamu cuma <= 20000000 venue pantai dengan photobooth nikah campur adat weekdaygimana?,cari_catering,dayak,pekanbaru,0,20000000,350,akad+resepsi,pantai,weekday
ada paket dekor papua resepsi di yogyakarta 320 undangan budget 250-400 jutaan venue rumah campuran adat bajau-maluku minggu siang,cari_dekor,papua,yogyakarta,250000000,400000000,320,resepsi,rumah,minggu siang
ingin tahu dekor jawa siraman di ubud untuk 700 orang di atas 150-200 jutaan venue balai desa dp bertahap malamada?,cari_dekor,jawa,ubud,150000000,200000000,700,siraman,balai desa,malam
ada paket vendor pernikahan minang-modern di palembang sekitar 250 tamu hanya 180-250 jutaan (~250M) venue outdoor non-alkohol sabtu malam,cari_vendor,minang-modern,palembang,180000000,250000000,250,siraman,outdoor,sabtu malam
bisa bantu catering betawi di garut sekitar 75 tamu sekitar 150 juta (~150M) venue resort weekdayada?,cari_catering,betawi,garut,100000000,150000000,75,midodareni,resort,weekday
rekomendasi dekor banyumasan siraman di mataram kapasitas 20 sampai sampai 10000000 (~10M) venue ballroom termasuk hiburan sabtu malam,cari_dekor,banyumasan,mataram,0,10000000,20,siraman,ballroom,sabtu malam
minta catering betawi-modern di kediri untuk 100 orang budget 10-30 jutaan muslim friendly backup indoor siang,cari_catering,betawi-modern,kediri,10000000,30000000,100,midodareni,rooftop,siang
butuh info layanan akad+resepsi style papua di anyer sekitar 450 tamu untuk estimasi biaya dengan videografi,estimasi_budget,papua,anyer,0,0,450,akad+resepsi,outdoor,
minta vendor pernikahan banyumasan di sidoarjo buat 75 tamu sekitar plafon 20000000 (~20M) + lighting pagi,cari_vendor,banyumasan,sidoarjo,0,20000000,75,midodareni,pantai,pagi
tolong carikan venue taman di kendari sekitar 550 tamu hanya 35 juta muslim friendly backup indoor siangok?,cari_venue,jawa,kendari,20000000,35000000,550,akad+resepsi,taman,siang
tolong carikan catering maluku di kendari untuk 300 orang maksimal <= 20000000 (~20M) venue taman include undangan sore,cari_catering,maluku,kendari,0,20000000,300,lamaran,taman,sore
rekomendasi dekor nias akad di sentul 500 pax range 60 juta (~60M) non-alkohol sama organizer cuaca tidak menentu sabtu malam,cari_dekor,nias,sentul,40000000,60000000,500,akad,aula,sabtu malam
rekomendasi venue aula di carita untuk 400 orang kisaran 80 juta sama dokumentasi weekday,cari_venue,melayu,carita,60000000,80000000,400,midodareni,aula,weekday
ada paket venue masjid di garut 90 undangan sampai 90 juta pakai wedding planner siangada?,cari_venue,madura-islami,garut,70000000,90000000,90,lamaran,masjid,siang
ingin tahu layanan lamaran konsep jawa di majalengka buat 90 tamu untuk estimasi biaya venue villa halal cuaca tidak menentu minggu pagi,estimasi_budget,jawa,majalengka,0,0,90,lamaran,villa,minggu pagi
butuh rekomendasi dekor banjar-melayu akad+resepsi di magelang buat 75 tamu sekitar 80 juta venue masjid dp bertahap minggu siangrekomendasi?,cari_dekor,banjar-melayu,magelang,60000000,80000000,75,akad+resepsi,masjid,minggu siang
butuh vendor pernikahan sunda di surabaya untuk 200 orang kira kira 80-100 jutaan halal siang,cari_vendor,sunda,surabaya,80000000,100000000,200,resepsi,aula,siang
ingin tahu layanan siraman nuansa banyumasan di ambon kapasitas 550 untuk estimasi biaya venue outdoor syar'i adat bajau tapi sentuhan sasak,estimasi_budget,banyumasan,ambon,0,0,550,siraman,outdoor,
mau tanya dekor bugis-makassar akad di padang sekitar 300 tamu di bawah plafon 8000000 termasuk souvenir dp bertahap weekday,cari_dekor,bugis-makassar,padang,0,8000000,300,akad,resort,weekday
butuh rekomendasi dekor tidore lamaran di sidoarjo sekitar 120 tamu hanya 10-25 jutaan sama organizertersedia?,cari_dekor,tidore,sidoarjo,10000000,25000000,120,lamaran,villa,
butuh info venue gedung di tangerang untuk 400 orang range 60-75 jutaan pakai mc sabtu malam,cari_venue,banjar,tangerang,60000000,75000000,400,lamaran+akad,gedung,sabtu malam
butuh rekomendasi catering aceh di sleman buat 300 tamu budget 90-120 jutaan minta makeup cicilan,cari_catering,aceh,sleman,90000000,120000000,300,resepsi,pendopo,
tolong carikan vendor pernikahan dayak di jakarta utara untuk 220 orang range <= 10000000 venue kebun pagigimana?,cari_vendor,dayak,jakarta utara,0,10000000,220,lamaran+akad,kebun,pagi
ingin tahu paket premium akad nuansa ntt di kuningan buat 200 tamu untuk estimasi biaya venue rooftop bayar lunas sore,estimasi_budget,ntt,kuningan,0,0,200,akad,rooftop,sore
butuh vendor pernikahan aceh di bantul 100 undangan maksimal 180-232 jutaan (~232M) halal dp bertahap minggu pagi,cari_vendor,aceh,bantul,180000000,232500000,100,akad+resepsi,hotel,minggu pagi
butuh bundle lamaran theme sasak di jayapura untuk 120 orang maksimal 30 juta (~30M) memungkinkan? venue pantai adat + syariahok?,tanya_kemungkinan,sasak,jayapura,10000000,30000000,120,lamaran,pantai,
mau tanya venue rumah di kuningan buat 600 tamu maksimal limit 5000000 termasuk wedding planner cicilan siang,cari_venue,sasak,kuningan,0,5000000,600,midodareni,rumah,siang
ada paket vendor pernikahan banjar di balikpapan kapasitas 400 hanya 80-95 jutaan venue villa dengan makeup dp bertahap,cari_vendor,banjar,balikpapan,80000000,95000000,400,resepsi,villa,
butuh info catering minang di ternate sekitar 50 tamu sekitar plafon 8000000 venue restoran muslim friendly include organizer cicilan pagi,cari_catering,minang,ternate,0,8000000,50,resepsi,restoran,pagi
pengen catering papua di kediri buat 220 tamu sekitar sampai 8000000 musim hujan cicilan pagigimana?,cari_catering,papua,kediri,0,8000000,220,resepsi,taman,pagi
cari paket venue villa di gorontalo 90 undangan budget 15 juta (~15M) syar'i termasuk videografi siang,cari_venue,jawa,gorontalo,5000000,15000000,90,lamaran,villa,siang
ingin tahu bundle resepsi theme ntt di pontianak kapasitas 75 untuk estimasi biaya butuh videografi dp bertahap minggu siang,estimasi_budget,ntt,pontianak,0,0,75,resepsi,ballroom,minggu siang
butuh info service resepsi theme bajau di malang 80 pax kisaran 90 juta (~90M) musim kemarau weekday,cari_rekomendasi_paket,bajau,malang,70000000,90000000,80,resepsi,outdoor,weekday
rekomendasi venue aula di binjai 75 undangan di bawah 100 juta (~100M) non-alkohol minggu siangada?,cari_venue,ntb,binjai,80000000,100000000,75,midodareni,aula,minggu siang
butuh info vendor pernikahan ntb di majalengka sekitar 30 tamu di atas 60-80 jutaan venue aula dengan busana minggu siangbisa?,cari_vendor,ntb,majalengka,60000000,80000000,30,midodareni,aula,minggu siang
ingin tahu venue aula di mataram sekitar 75 tamu sekitar 100-150 jutaan termasuk dekor malam,cari_venue,bima-dompuh,mataram,100000000,150000000,75,lamaran,aula,malam
bisa bantu catering ambon di labuan bajo buat 400 tamu hanya upper 5000000 (~5M) sekalian mc sabtu malam,cari_catering,ambon,labuan bajo,0,5000000,400,siraman,resort,sabtu malam
pengen venue restoran di pekalongan sekitar 200 tamu sampai 400 juta (~400M) sianggimana kira kiranya?,cari_venue,papua,pekalongan,250000000,400000000,200,lamaran,restoran,siang
saya cari dekor ambon siraman di anyer kapasitas 20 di atas limit 8000000 + dokumentasi cash minggu pagiberapa ya?,cari_dekor,ambon,anyer,0,8000000,20,siraman,rooftop,minggu pagi
ada paket vendor pernikahan karo di canggu 90 undangan kira kira 120 juta cash sabtu malammungkin?,cari_vendor,karo,canggu,90000000,120000000,90,resepsi,aula,sabtu malam
rekomendasi layanan akad style dayak di bekasi sekitar 75 tamu budget maksimal 10000000 venue cafe muslim friendly cuaca tidak menentumungkin?,cari_rekomendasi_paket,dayak,bekasi,0,10000000,75,akad,cafe,
minta paketan lamaran adat tidung di sleman buat 60 tamu kira kira 150 juta (~150M) memungkinkan? weekdaytersedia?,tanya_kemungkinan,tidung,sleman,100000000,150000000,60,lamaran,ballroom,weekday
